id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33912742,Strikingly beautiful house invites relax & comfort,930257,Mary E.,,Hollywood,26.0246,-80.15306,Entire home/apt,29,2,4,2019-07-01,1.43,6,348
33913261,Private master bed/bath near sawgrass mall and FLL,180768832,David,,Plantation,26.1414,-80.25608,Private room,50,1,6,2019-05-16,2.14,2,0
33913602,Hollywood Beach's Finest! Studio steps to beach!,143208361,Stay So. Flo.,,Hollywood,26.02347,-80.11748,Entire home/apt,129,1,10,2019-06-30,3.53,12,356
33914916,N.Lauderdale Room with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21183,-80.2113,Private room,40,1,10,2019-06-28,3.49,4,169
33922647,BEAUTIFUL PRIVATE ROOM AND BATHROOM,179220145,Tevan,,Lauderhill,26.14142,-80.19198,Private room,45,1,0,,,1,363
33925044,Quiet nice home close to everything,240069581,Alba,,Hollywood,25.99814,-80.14216,Entire home/apt,100,1,4,2019-07-12,2.14,9,35
33927912,Ground floor King Studio @ the Granada Inn,79587565,Cheryl,,Fort Lauderdale,26.12567,-80.10406,Private room,125,2,0,,,6,363
33928696,N.Lauderdale Room with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21136,-80.21132,Private room,40,1,3,2019-06-24,1.06,4,178
33928946,Indulge yourself! Relax on the beach! Miami!,175532276,Ana,,Hallandale Beach,25.98518,-80.12338,Entire home/apt,290,3,0,,,1,343
33928954,Spacious room @ La Casa Del Mar. Prime location!,79587565,Cheryl,,Fort Lauderdale,26.12715,-80.10512,Private room,125,2,0,,,6,273
33929501,"Nice studio close to airport, beach, mall, etc",240069581,Alba,,Hollywood,25.99787,-80.14112,Entire home/apt,70,3,1,2019-07-09,1,9,46
33933632,Waterfront Oasis,256242795,Emily,,Fort Lauderdale,26.16978,-80.10742,Entire home/apt,89,3,6,2019-06-18,2.37,3,76
33934192,Cozy Suburban Studio,256245814,Dvc,,Plantation,26.11514,-80.22851,Entire home/apt,100,2,1,2019-04-28,0.38,1,347
33936147,Pool Home In Plantation,256120352,Veronica,,Plantation,26.12445,-80.21939,Entire home/apt,125,1,0,,,1,179
33937436,Happy beautiful apartment in coconut creek.,24485396,Marisol,,Coconut Creek,26.26628,-80.18559,Entire home/apt,120,3,0,,,2,89
33939078,N.Lauderdale Master bedroom & PRIVATE bathroom,256080676,Ernst & Lisa,,North Lauderdale,26.2113,-80.21304,Private room,50,1,8,2019-06-16,2.89,4,178
33940913,"Enjoy a shared heated pool, terraces & shuffleboard - beach across the street!",112304095,Vacasa Florida,,Pompano Beach,26.25142,-80.08712,Entire home/apt,155,2,1,2019-05-12,0.47,13,365
33940966,Wilton Manors Entire Home,256295405,Sherry,,Wilton Manors,26.15673,-80.13145,Entire home/apt,130,2,4,2019-07-05,2.11,1,364
33941523,Beautiful  cozy 1br apartment walk from the ocean!,189474713,Michelle And Zach,,Hallandale Beach,25.98745,-80.12709,Entire home/apt,99,1,2,2019-05-18,0.94,19,355
33942298,"Amazing 1 br aprtment with pool, Hallandale Beach!",189474713,Michelle And Zach,,Hallandale Beach,25.9859,-80.12673,Entire home/apt,99,1,3,2019-06-27,1.45,19,351
33942437,Close to the airport 1 bed 1 bath,240069581,Alba,,Hollywood,26.03122,-80.1468,Entire home/apt,80,3,0,,,9,136
33942572,"Private studio with parking,tv, and wifi",240069581,Alba,,Hollywood,26.03223,-80.15883,Entire home/apt,60,3,1,2019-05-13,0.48,9,137
33942659,1 Bedroom PRIVATE Home & Car Rental,254344089,Eva,,Hollywood,26.0223,-80.14375,Entire home/apt,50,1,6,2019-06-28,2.20,3,0
33942992,"Gorgeous 1br apartment, a walk from the Beach",189474713,Michelle And Zach,,Hallandale Beach,25.98768,-80.12796,Entire home/apt,99,1,8,2019-06-24,3.87,19,343
33953307,No stress,256382547,Jonathan,,Pembroke Pines,26.00674,-80.23139,Private room,50,1,0,,,1,194
33956486,Next to Marlins Stadium,113678907,Cristiane,,Hollywood,25.99778,-80.19646,Private room,100,4,1,2019-05-13,0.48,2,365
33958239,"Large 4 bedroom, 3 bath house close to everything",142685685,Fernando,,Fort Lauderdale,26.10264,-80.15191,Entire home/apt,175,2,8,2019-07-12,3.08,8,295
33959305,"BEACH VACATION! DESIGN 2BR APT, POOL",174792040,Victoria,,Hallandale Beach,25.98607,-80.13729,Entire home/apt,349,1,0,,,27,279
33959496,"WATERFRONT 1BR APT, PRIVATE BEACH, POOL",174792040,Victoria,,Hallandale Beach,25.98646,-80.13635,Entire home/apt,209,1,0,,,27,279
33960467,Cozy & Private Corner House Near Hollywood Beach,54056909,Steven,,Hollywood,26.03943,-80.23403,Entire home/apt,59,1,12,2019-06-27,4.34,1,31
33967468,Hollywood downtown great location,182637581,Yildirim Emre,,Hollywood,26.00909,-80.14498,Private room,40,1,0,,,1,178
33968093,Shared Beachfront Condo-ideal for extended stay,253920702,Michelle,,Pompano Beach,26.23514,-80.08914,Private room,150,10,0,,,1,179
33968478,"(2400/8D)Modern,Close To Beach,Port,Airport,Pool",256494216,Alex,,Fort Lauderdale,26.1602,-80.11651,Entire home/apt,109,1,2,2019-06-09,1.05,5,12
33969168,Private Luxury Suite w/Full Kitchen Near Sawgrass,242132984,Patrice,,Sunrise,26.15198,-80.2783,Entire home/apt,40,1,13,2019-07-11,6.19,2,217
33969562,✹Snuggle Room w/Smart TV & Netflix✹,177705163,Renae,,West Park,25.98385,-80.20141,Private room,45,1,0,,,55,52
33969673,✹Sunny Room w/ Darkening curtains & Closet Space✹,177705163,Renae,,West Park,25.98558,-80.20201,Private room,45,1,6,2019-06-24,3.46,55,53
33969777,"Beautiful 1br apartment, a walk from ocean!!!",243950146,Jack,,Hallandale Beach,25.98192,-80.1286,Entire home/apt,99,1,8,2019-07-06,4.21,8,355
33969953,✹Safe Room w/ Patio Access & Pool✹,177705163,Renae,,West Park,25.98528,-80.20157,Private room,45,1,6,2019-06-28,2.69,55,53
33969967,"Amazing 1br apartment with pool, Hallandale Beach!",243950146,Jack,,Hallandale Beach,25.98601,-80.12784,Entire home/apt,99,1,1,2019-05-26,0.60,8,351
33970200,"Gorgeous 1br apartment, walk from Beach! :)",243950146,Jack,,Hallandale Beach,25.98012,-80.12839,Entire home/apt,99,1,2,2019-06-12,1.40,8,343
33970422,4 Bed. House close to Airport and Cruise Port #819,191431216,Ideal Experience,,Fort Lauderdale,26.11052,-80.15106,Entire home/apt,399,1,4,2019-07-11,4,14,362
33970597,Large House Close to Downtown and Cruise Port #821,191431216,Ideal Experience,,Fort Lauderdale,26.10848,-80.15291,Entire home/apt,399,1,3,2019-06-27,2.50,14,356
33970705,Charming Loft 2 Miles Away From The Beach,109523907,Alexandra,,Hollywood,26.02542,-80.14645,Entire home/apt,75,5,5,2019-07-10,2.00,3,359
33970905,"(2412/2D)New,Close to Beach,Port,Pool,Gated",256494216,Alex,,Fort Lauderdale,26.15939,-80.11472,Entire home/apt,109,1,2,2019-05-28,1.02,5,4
33971127,"(2412/7D)Pool,CloseToBeach,Shops,Restaurants,Port",256494216,Alex,,Fort Lauderdale,26.16009,-80.11515,Entire home/apt,109,1,3,2019-06-05,1.30,5,10
33971167,"ENJOY YOUR PRIVACY HERE! 10 minutes to Sawgrass,",31407467,Barbara,,Plantation,26.14036,-80.26804,Private room,40,1,4,2019-06-02,1.62,1,363
33971211,☾Lucky Room Perfect for Vacation☽,177705163,Renae,,West Park,25.9857,-80.20146,Private room,45,1,5,2019-06-13,2.94,55,82
33971577,☾Lovesome Room Perfect for Holidays☽,177705163,Renae,,West Park,25.98482,-80.20341,Private room,45,1,8,2019-06-28,4.00,55,89
33971817,☾Luscious Room Perfect for Holidays☽,177705163,Renae,,West Park,25.98574,-80.20204,Private room,45,1,6,2019-06-28,2.69,55,84
33972127,☾Lovely Room Perfect for Relaxing☽,177705163,Renae,,West Park,25.98564,-80.20176,Private room,45,1,9,2019-06-24,4.09,55,64
33972437,☆Enjoy Enormous Back Yard at the Elated House☆,177705163,Renae,,West Park,25.98576,-80.20231,Entire home/apt,100,1,7,2019-06-25,4.67,55,6
33972955,☄Cheerful Room w/Self Check-in & WIFI☄,177705163,Renae,,Pembroke Pines,26.00347,-80.22841,Private room,45,1,6,2019-06-23,2.95,55,31
33973185,Pompano Beach Retreat,256530222,Michelle,,Pompano Beach,26.23739,-80.09913,Entire home/apt,399,3,1,2019-05-13,0.48,1,329
33973322,☄Cozy Room w/Netflix & Queen Bed☄,177705163,Renae,,Pembroke Pines,26.00466,-80.22582,Private room,45,1,4,2019-06-07,2.14,55,31
33973726,☄Cuddly Room w/ Queen Size Bed & Roku TV☄,177705163,Renae,,Pembroke Pines,26.00901,-80.22896,Private room,45,1,3,2019-06-07,1.84,55,31
33973991,☄Clean Room w/ Parking & Patio☄,177705163,Renae,,Pembroke Pines,26.00719,-80.22866,Private room,45,1,2,2019-05-29,1.20,55,31
33974209,☄Cute Room w/Smart TV & WIFI☄,177705163,Renae,,Pembroke Pines,26.00613,-80.22668,Private room,45,1,0,,,55,31
33974715,☄Charming Room w/ Private Bath & Entrance☄,177705163,Renae,,Pembroke Pines,26.00681,-80.22761,Private room,60,1,6,2019-06-25,3.33,55,28
33974914,❀Peachy Room Perfect for Couples❀,177705163,Renae,,Fort Lauderdale,26.11462,-80.1904,Private room,45,1,2,2019-06-19,0.90,55,303
33975384,❀Practical Room Perfect for a Quick Stay❀,177705163,Renae,,Fort Lauderdale,26.11395,-80.19128,Private room,45,1,0,,,55,310
33975575,❀Pretty Room Perfect for Relaxing❀,177705163,Renae,,Fort Lauderdale,26.11301,-80.19141,Private room,50,1,3,2019-06-12,1.45,55,295
33975778,❀Peaceful Room Perfect for a Get Away❀,177705163,Renae,,Fort Lauderdale,26.1124,-80.19127,Private room,45,1,1,2019-06-05,0.75,55,322
33975915,Great location! 5min from the beach.,10889632,Yaneiris,,Deerfield Beach,26.3017,-80.11572,Entire home/apt,120,2,3,2019-07-07,1.58,1,157
33975959,❀Pleasant Room Perfect for Resting❀,177705163,Renae,,Fort Lauderdale,26.11268,-80.19183,Private room,45,1,3,2019-06-21,1.50,55,315
33983145,"OVER THE INTRACOASTAL CANAL, 1 BLOCK TO THE BEACH",17346641,Monica,,Pompano Beach,26.24252,-80.09186,Entire home/apt,89,5,0,,,3,198
33984266,OceanFront 2 Bedroom Sleeps 6 apt in Hollywood,104639617,Valentina & Giorgio,,Hallandale Beach,25.9863,-80.11969,Entire home/apt,289,5,1,2019-07-13,1,1,205
33986208,Book Now Save $160 Private heated pool near beach.,215856692,Brandon,,Oakland Park,26.1741,-80.12893,Entire home/apt,225,3,3,2019-06-24,1.84,1,331
33988723,Rose room daily yoga,1340850,Renata,,Fort Lauderdale,26.10716,-80.14244,Private room,60,3,1,2019-05-03,0.41,6,353
33989364,Share with me the Peacock house,1340850,Renata,,Fort Lauderdale,26.1088,-80.14061,Private room,55,3,4,2019-06-17,1.58,6,349
33991209,Hostel Style Home in Hollywood,103610385,David,,Hollywood,26.0006,-80.14879,Shared room,20,1,0,,,12,0
33992199,***Two Bedroom in Weston***,242559981,Vacation Village,,Weston,26.10927,-80.37815,Entire home/apt,199,2,0,,,7,18
33994771,Beautiful Beachfront Studio Hyde Resort B,86061476,1stHome Rent,,Hallandale Beach,25.98586,-80.11895,Entire home/apt,199,1,0,,,45,257
33994773,Superior Apartments Two Bedrooms Pax 4/6- HD 4104,86061476,1stHome Rent,,Hallandale Beach,25.98603,-80.11901,Entire home/apt,239,1,0,,,45,249
33994775,Oceanfront Three Bedroom Apartment 3903 A,86061476,1stHome Rent,,Hallandale Beach,25.98574,-80.11824,Entire home/apt,299,1,1,2019-07-09,1,45,203
33994776,Superior Apartments Two Bedrooms Pax 4/6- HD 4105,86061476,1stHome Rent,,Hallandale Beach,25.98706,-80.11783,Entire home/apt,300,1,0,,,45,255
33994777,Luxury Apartment Two Bedroom 6 pax- SOR 12B,86061476,1stHome Rent,,Hollywood,25.98841,-80.11798,Entire home/apt,299,1,0,,,45,244
33995317,#1503 Beachwalk Resort Fully Equipped Amazing View,248923030,Guadalupe,,Hallandale Beach,25.98646,-80.12342,Entire home/apt,199,1,0,,,9,160
33995626,#1503A Beachwalk Resort 1BED/BATH+Kitchen+Dining L,248923030,Guadalupe,,Hallandale Beach,25.98495,-80.12191,Entire home/apt,129,1,2,2019-05-26,0.94,9,160
33995699,#1503B Beachwalk Resort Amazing View  1BED/BATH,248923030,Guadalupe,,Hallandale Beach,25.98614,-80.12362,Entire home/apt,99,1,2,2019-06-02,0.86,9,176
33996425,#2910 Beachwalk Resort Fully Equipped Amazing View,248923030,Guadalupe,,Hallandale Beach,25.98475,-80.1236,Entire home/apt,199,1,2,2019-06-25,2,9,148
33997239,Beachy Sanctuary,2398884,Laurinha,,Hollywood,26.00675,-80.16405,Private room,45,1,18,2019-07-13,6.75,2,344
33997716,#2910A Beachwalk Resort 1BED/BATH +Kitchen Dining,248923030,Guadalupe,,Hallandale Beach,25.98507,-80.12167,Entire home/apt,129,1,3,2019-07-09,1.43,9,179
33998504,"PANORAMIC OCEAN VIEWS-1BR FOR 4,STEPS TO THE BEACH",17346641,Monica,,Fort Lauderdale,26.13702,-80.10904,Entire home/apt,145,3,1,2019-06-09,0.83,3,264
34011333,Oakland Park Oasis,256717138,Steve,,Oakland Park,26.1738,-80.1666,Entire home/apt,250,4,3,2019-07-09,1.64,1,280
34012609,Well Located Cozy Spacious Apartment,125820927,Genesis,,Dania Beach,26.04007,-80.15148,Entire home/apt,115,1,11,2019-07-02,5.24,1,311
34014087,Victoria Park Oasis,256824463,Alex & Sue,,Fort Lauderdale,26.13087,-80.12603,Entire home/apt,350,3,5,2019-07-07,2.38,1,206
34015548,#2910B Beachwalk Resort Amazing View 1BED/1BATH,248923030,Guadalupe,,Hallandale Beach,25.98687,-80.12325,Entire home/apt,99,1,3,2019-07-09,1.43,9,148
34016032,Sunrise Food And Breakfast,256837238,Robert,,Sunrise,26.15903,-80.23926,Private room,150,1,0,,,1,90
34016897,Spacious Home Close to Beach,256846720,Greg,,Oakland Park,26.18712,-80.12535,Entire home/apt,230,3,1,2019-05-08,0.44,1,365
34018813,"Ocean Plaza 308, beachfront complex",156445375,Vincent,,Deerfield Beach,26.31104,-80.07669,Entire home/apt,184,90,0,,,8,90
34019321,"BEACH VACAY! 3 FANTASTIC UNITS, PARKING, POOL",174792040,Victoria,,Fort Lauderdale,26.13242,-80.10433,Private room,399,1,0,,,27,266
34019361,"VACATION ON THE BEACH! POOL, FREE PARKING!",174792040,Victoria,,Fort Lauderdale,26.13109,-80.10478,Private room,139,1,6,2019-06-24,2.77,27,266
34019369,"WHITE SAND ESCAPE! 4 COMFY UNITS, PARKING, POOL",174792040,Victoria,,Fort Lauderdale,26.13263,-80.10374,Private room,449,1,0,,,27,265
34019679,"Ocean Plaza 101, beach front",156445375,Vincent,,Deerfield Beach,26.31094,-80.07649,Entire home/apt,200,90,0,,,8,90
34021226,Lovely Hallandale beach studio :),189474713,Michelle And Zach,,Hallandale Beach,25.98642,-80.12857,Entire home/apt,99,1,3,2019-05-27,1.36,19,362
34021527,Home away in Hollywood,12062880,Tanya,,Hollywood,26.02143,-80.16011,Entire home/apt,65,1,2,2019-05-17,0.82,4,0
34021620,2BR/BATH Condo near the beach! ADA accessible!!,148537888,Dianh,,Pompano Beach,26.24055,-80.09152,Entire home/apt,125,1,0,,,14,230
34022405,Great Family Condo - FREE shuttle to BEACH!,7558719,Cynthia,,Pompano Beach,26.22976,-80.15887,Private room,200,2,0,,,2,339
34023199,"Beautiful, nice apartment, near the beach",236684116,Mila,,Hallandale Beach,25.9857,-80.12057,Entire home/apt,100,3,1,2019-04-26,0.37,1,194
34035697,Newly Renovated Two Bedroom Apartment,102377189,Mariano,,Hollywood,26.01712,-80.1159,Entire home/apt,199,2,4,2019-05-26,1.82,6,347
34036048,Entire home close to airport & beach. Quiet street,121143327,Angela,,Davie,26.09672,-80.28191,Entire home/apt,182,3,1,2019-06-25,1,1,22
34036132,►Just under 2 miles to the beach/Las Olas Blvd!◀︎,143208361,Stay So. Flo.,,Fort Lauderdale,26.1393,-80.12628,Entire home/apt,139,1,3,2019-06-16,1.48,12,351
34037426,►Under 2 Miles to Beach and famous Las Olas Blvd◀︎,143208361,Stay So. Flo.,,Fort Lauderdale,26.13879,-80.12698,Entire home/apt,139,1,7,2019-06-24,2.53,12,343
34037850,►Under 2 miles to Beach and famous Las Olas blvd◀︎,143208361,Stay So. Flo.,,Fort Lauderdale,26.13878,-80.12597,Entire home/apt,109,1,3,2019-06-20,1.41,12,360
34040554,"Room #1 near Sawgrass, Lauderdale Airport, NSU/FAU",30436066,Mario And Sandra,,Plantation,26.10906,-80.21582,Private room,35,2,4,2019-06-24,1.71,2,72
34041878,HydeResort 2BR Beachfront Full OceanView SouthEast,1833853,Ricardo,,Hollywood,26.02711,-80.12659,Entire home/apt,349,3,1,2019-04-21,0.35,21,170
34049111,Everglades National Park and Sawgrass Mills Mall,52517380,Sally,,Davie,26.07045,-80.33662,Private room,69,1,0,,,2,364
34052505,Condo waterfront newly renovated in pompano,257133737,Carl,,Pompano Beach,26.23416,-80.09745,Entire home/apt,115,7,1,2019-05-12,0.47,1,193
34054828,Close to Sawgrass’s and BB&T,183781331,Thaidy,,Sunrise,26.1752,-80.28588,Entire home/apt,75,2,3,2019-05-19,1.25,1,9
34056190,Gorgeous 3 bdrm Oceanfront at Hyde Beach Resort,254367055,Michael,,Hallandale Beach,25.9863,-80.11772,Entire home/apt,399,4,2,2019-06-03,1.07,9,327
34056196,Pompano Suites near Beach/Pool/ADA accessible!,68431422,Eli,,Pompano Beach,26.24018,-80.09125,Entire home/apt,125,1,1,2019-05-27,0.61,13,230
34059701,Your comfy space,257189311,Isis,,Fort Lauderdale,26.1115,-80.17375,Shared room,70,1,0,,,1,89
34063800,"Cozy luxury apartment, With luxury amenities",257229312,Kendrick And Shakira,,Davie,26.09001,-80.2241,Entire home/apt,70,2,7,2019-06-25,2.73,1,83
34065332,COZY  & GORGEOUS FULL 1BR Apartment,70245508,Omri,,Hollywood,26.01161,-80.1338,Entire home/apt,125,1,13,2019-07-11,5.34,5,349
34069446,F2P(WBE2) 2b/2b Private pool.  Walk to dine. Pets,43427041,Jeffery,,Wilton Manors,26.15966,-80.13964,Entire home/apt,149,3,0,,,18,334
34082290,Beach Walk Spacious House w/ Pool/Outdoor Area,257363956,Rima,,Hollywood,26.01242,-80.12505,Entire home/apt,1100,3,2,2019-07-01,2,1,353
34089100,"WONDERFUL,   SAFE 1 BEDROOM 1/5  BATH .CLUB HOUSE",71726510,Janeth,,Pembroke Pines,25.99989,-80.31668,Private room,80,15,0,,,1,179
34092226,Two Bedroom Condo on Hollywood Beach,56648731,Brian,,Hollywood,25.98805,-80.11757,Entire home/apt,130,2,2,2019-07-06,0.95,1,106
34092317,Little Casa Sunshine Near the Sea,55709201,Diane,,Fort Lauderdale,26.19142,-80.11518,Entire home/apt,75,2,8,2019-07-06,3.53,2,123
34092576,Private Suite Quite and Cozy close to the Beach,11505283,Donna,,Hollywood,26.0202,-80.15306,Private room,43,7,0,,,3,337
34092649,Home Sweet Home,111202543,Laura,,Hollywood,26.01553,-80.2172,Entire home/apt,66,2,3,2019-06-16,1.45,1,249
34093843,Beautiful Self Standing Converted ArtDeco Studio,155678163,Jeffrey,,Hollywood,26.01378,-80.15572,Entire home/apt,69,1,1,2019-06-08,0.81,2,89
34094548,Great space on the intercostal walk to beach 3 min,230982985,Shay,,Hallandale Beach,25.99042,-80.12678,Private room,150,2,0,,,2,89
34094839,A quiet place to sleep close to everything!,229264605,Mylene,,Fort Lauderdale,26.20368,-80.12924,Entire home/apt,60,5,0,,,2,219
34103700,HYDE BEACH RESORT & RESIDENCE 1 BEDROOM 14TH FLOOR,2001930,Dmitri,,Hollywood,25.98792,-80.11801,Entire home/apt,199,5,0,,,44,286
34106144,Lovely 1 bedroom apartment 5 min from beach,33864898,Paula,,Fort Lauderdale,26.11788,-80.1364,Entire home/apt,200,7,0,,,4,47
34106921,Sweet home,257538457,Bryan,,Lauderhill,26.14025,-80.20776,Entire home/apt,53,90,6,2019-06-24,2.47,1,180
34109504,Wonderful 2 bedroom condo on the beach.,116254676,Rafal,,Pompano Beach,26.24062,-80.08968,Entire home/apt,99,90,0,,,1,166
34110580,Completely Remodeled 3/2 Pool Home,166678115,Joe,,Deerfield Beach,26.30734,-80.09202,Entire home/apt,199,4,3,2019-06-19,1.45,2,159
34111149,Lake Life - 3/2 lake House With Hot Tub And Kayaks,238050979,Idan,,Dania Beach,26.05475,-80.17348,Entire home/apt,275,2,1,2019-05-26,0.60,5,357
34112843,Bond on the Water,119786079,Jonney,,Fort Lauderdale,26.12178,-80.12418,Entire home/apt,2000,2,1,2019-05-20,0.54,16,363
34113904,Beautiful apartment on the beach,152618742,Sebastian,,Hollywood,25.98919,-80.11723,Entire home/apt,130,2,0,,,1,168
34114202,"Brand New Modern Mansion,  Waterfront, 6 Suites",39949312,Mark,,Hallandale Beach,25.97834,-80.12784,Entire home/apt,2000,2,6,2019-07-07,2.43,1,163
34114960,NEW! Hallandale Beach Townhome ~ 2 Miles to Beach!,126641496,Evolve,,Hallandale Beach,25.98771,-80.15199,Entire home/apt,130,2,0,,,74,18
34115049,Luxury Apartments Two Bedroom Pax 2/4- HD 1504,86061476,1stHome Rent,,Hallandale Beach,25.98641,-80.11897,Entire home/apt,299,1,0,,,45,240
34115051,Beachfront Luxury 1BD Apt. Two Pools!,86061476,1stHome Rent,,Fort Lauderdale,26.12764,-80.10346,Entire home/apt,259,1,0,,,45,363
34115157,"NEW! Ft Lauderdale Cottage w/ Patio, 2 Mi to Beach",126641496,Evolve,,Fort Lauderdale,26.13916,-80.1337,Entire home/apt,150,2,0,,,74,308
34115286,NEW! Plantation Condo Between Beach & Everglades!,126641496,Evolve,,Plantation,26.13575,-80.21994,Entire home/apt,115,2,0,,,74,362
34115298,NEW Beach Style 2/2 Villa with Heated Pool & BBQ,33097959,Ariela,,Dania Beach,26.05809,-80.14352,Entire home/apt,180,2,3,2019-06-24,1.80,3,316
34115675,"Bahama Beach Club Apt #3, Walk to Beach, Shops",35784515,Elaine,,Pompano Beach,26.22827,-80.09238,Entire home/apt,239,3,0,,,13,365
34116017,"MID-CENTURY, VINTAGE TRENDY SLICE OF HEAVEN",119337544,Christy,,Davie,26.07595,-80.22166,Private room,35,1,1,2019-05-05,0.42,2,180
34116630,✔Beach❤92 Walk Score✔Restaurants✔Bars,248451862,Marcos,,Fort Lauderdale,26.12387,-80.12911,Entire home/apt,95,1,5,2019-07-08,2.24,2,173
34118062,Davie Cozy House,121128554,Romney,,Davie,26.07452,-80.22171,Entire home/apt,120,2,3,2019-05-27,1.27,1,63
